0,0.0,0.0,-0.3783783783783784,-0.036036036036036036,-0.7297297297297297,-0.27927927927927926,-0.9279279279279279,-0.5855855855855856,-0.963963963963964,-0.8288288288288288,-0.5945945945945946,-0.7387387387387387,-0.4774774774774775,-1.0,-0.4144144144144144,-0.7117117117117117,-0.45045045045045046,-0.5765765765765766,-0.34234234234234234,-0.7657657657657657,-0.22522522522522523,-0.9819819819819819,-0.1891891891891892,-0.6306306306306306,-0.2882882882882883,-0.5765765765765766,-0.11711711711711711,-0.7657657657657657,-0.009009009009009009,-0.9279279279279279,0.0,-0.6126126126126126,-0.09009009009009009,-0.5495495495495496,0.09009009009009009,-0.7297297297297297,0.15315315315315314,-0.8918918918918919,0.16216216216216217,-0.6576576576576577,0.09009009009009009,-0.5675675675675675
0,0.0,0.0,-0.3684210526315789,-0.05263157894736842,-0.7280701754385965,-0.2982456140350877,-0.9122807017543859,-0.5964912280701754,-0.9385964912280702,-0.8333333333333334,-0.5877192982456141,-0.7368421052631579,-0.47368421052631576,-1.0,-0.41228070175438597,-0.7105263157894737,-0.4473684210526316,-0.5789473684210527,-0.34210526315789475,-0.7719298245614035,-0.23684210526315788,-0.9736842105263158,-0.20175438596491227,-0.631578947368421,-0.2894736842105263,-0.5701754385964912,-0.12280701754385964,-0.7631578947368421,-0.02631578947368421,-0.9210526315789473,-0.008771929824561403,-0.6140350877192983,-0.10526315789473684,-0.543859649122807,0.07894736842105263,-0.7368421052631579,0.14035087719298245,-0.8859649122807017,0.14035087719298245,-0.6578947368421053,0.07017543859649122,-0.5701754385964912
0,0.0,0.0,-0.3620689655172414,-0.0603448275862069,-0.7068965517241379,-0.29310344827586204,-0.8879310344827587,-0.5948275862068966,-0.9224137931034483,-0.8189655172413793,-0.5689655172413793,-0.7327586206896551,-0.46551724137931033,-1.0,-0.39655172413793105,-0.7155172413793104,-0.43103448275862066,-0.5948275862068966,-0.3275862068965517,-0.7672413793103449,-0.22413793103448276,-0.9655172413793104,-0.1896551724137931,-0.6293103448275862,-0.27586206896551724,-0.5862068965517241,-0.11206896551724138,-0.7586206896551724,-0.017241379310344827,-0.9137931034482759,-0.008620689655172414,-0.6120689655172413,-0.09482758620689655,-0.5603448275862069,0.08620689655172414,-0.7241379310344828,0.13793103448275862,-0.8879310344827587,0.14655172413793102,-0.6551724137931034,0.08620689655172414,-0.5775862068965517
0,0.0,0.0,-0.375,-0.044642857142857144,-0.7321428571428571,-0.2857142857142857,-0.9375,-0.5892857142857143,-0.9642857142857143,-0.8303571428571429,-0.5982142857142857,-0.7410714285714286,-0.49107142857142855,-1.0,-0.4375,-0.7053571428571429,-0.48214285714285715,-0.5803571428571429,-0.3482142857142857,-0.7678571428571429,-0.25,-0.9732142857142857,-0.21428571428571427,-0.6160714285714286,-0.3125,-0.5803571428571429,-0.13392857142857142,-0.7589285714285714,-0.03571428571428571,-0.9196428571428571,-0.026785714285714284,-0.5982142857142857,-0.125,-0.5535714285714286,0.07142857142857142,-0.7321428571428571,0.13392857142857142,-0.8928571428571429,0.13392857142857142,-0.6517857142857143,0.0625,-0.5625
0,0.0,0.0,-0.35964912280701755,-0.043859649122807015,-0.7280701754385965,-0.2982456140350877,-0.9210526315789473,-0.5964912280701754,-0.9473684210526315,-0.8333333333333334,-0.5964912280701754,-0.7368421052631579,-0.4824561403508772,-1.0,-0.42105263157894735,-0.7105263157894737,-0.4649122807017544,-0.5789473684210527,-0.3508771929824561,-0.7631578947368421,-0.24561403508771928,-0.9824561403508771,-0.21052631578947367,-0.631578947368421,-0.30701754385964913,-0.5701754385964912,-0.13157894736842105,-0.7631578947368421,-0.03508771929824561,-0.9298245614035088,-0.02631578947368421,-0.6052631578947368,-0.11403508771929824,-0.5350877192982456,0.07017543859649122,-0.7456140350877193,0.12280701754385964,-0.9035087719298246,0.13157894736842105,-0.6666666666666666,0.07017543859649122,-0.5789473684210527
0,0.0,0.0,-0.34782608695652173,-0.043478260869565216,-0.7043478260869566,-0.28695652173913044,-0.8956521739130435,-0.591304347826087,-0.9217391304347826,-0.8347826086956521,-0.5652173913043478,-0.7391304347826086,-0.46956521739130436,-1.0,-0.40869565217391307,-0.7043478260869566,-0.43478260869565216,-0.5652173913043478,-0.3217391304347826,-0.7739130434782608,-0.22608695652173913,-0.9826086956521739,-0.19130434782608696,-0.6347826086956522,-0.2782608695652174,-0.5652173913043478,-0.11304347826086956,-0.7652173913043478,-0.017391304347826087,-0.9304347826086956,-0.008695652173913044,-0.6086956521739131,-0.08695652173913043,-0.5391304347826087,0.09565217391304348,-0.7391304347826086,0.1391304347826087,-0.8956521739130435,0.1391304347826087,-0.6608695652173913,0.0782608695652174,-0.5739130434782609
0,0.0,0.0,-0.3684210526315789,-0.05263157894736842,-0.7368421052631579,-0.2894736842105263,-0.9385964912280702,-0.5877192982456141,-0.956140350877193,-0.8245614035087719,-0.5964912280701754,-0.7280701754385965,-0.49122807017543857,-1.0,-0.4298245614035088,-0.7105263157894737,-0.47368421052631576,-0.5701754385964912,-0.3508771929824561,-0.7631578947368421,-0.24561403508771928,-0.9736842105263158,-0.21052631578947367,-0.631578947368421,-0.30701754385964913,-0.5701754385964912,-0.14035087719298245,-0.7543859649122807,-0.043859649122807015,-0.9210526315789473,-0.02631578947368421,-0.6052631578947368,-0.11403508771929824,-0.5350877192982456,0.07017543859649122,-0.7280701754385965,0.12280701754385964,-0.8947368421052632,0.13157894736842105,-0.6578947368421053,0.06140350877192982,-0.5614035087719298
0,0.0,0.0,-0.3684210526315789,-0.043859649122807015,-0.7280701754385965,-0.2894736842105263,-0.9210526315789473,-0.5877192982456141,-0.956140350877193,-0.8245614035087719,-0.6052631578947368,-0.7368421052631579,-0.5,-1.0,-0.4298245614035088,-0.7105263157894737,-0.4649122807017544,-0.5789473684210527,-0.3508771929824561,-0.7719298245614035,-0.2543859649122807,-0.9824561403508771,-0.21052631578947367,-0.631578947368421,-0.2982456140350877,-0.5789473684210527,-0.14035087719298245,-0.7631578947368421,-0.043859649122807015,-0.9298245614035088,-0.02631578947368421,-0.6140350877192983,-0.11403508771929824,-0.5526315789473685,0.07017543859649122,-0.7368421052631579,0.12280701754385964,-0.9035087719298246,0.13157894736842105,-0.6666666666666666,0.07017543859649122,-0.5789473684210527
0,0.0,0.0,-0.3684210526315789,-0.03508771929824561,-0.7368421052631579,-0.2807017543859649,-0.9298245614035088,-0.5789473684210527,-0.9736842105263158,-0.8070175438596491,-0.6052631578947368,-0.7280701754385965,-0.5,-1.0,-0.4298245614035088,-0.7017543859649122,-0.47368421052631576,-0.5614035087719298,-0.35964912280701755,-0.7543859649122807,-0.2543859649122807,-0.9736842105263158,-0.21929824561403508,-0.6228070175438597,-0.3157894736842105,-0.5614035087719298,-0.14912280701754385,-0.7543859649122807,-0.043859649122807015,-0.9210526315789473,-0.03508771929824561,-0.6052631578947368,-0.12280701754385964,-0.5350877192982456,0.05263157894736842,-0.7368421052631579,0.11403508771929824,-0.8947368421052632,0.12280701754385964,-0.6578947368421053,0.05263157894736842,-0.5701754385964912
0,0.0,0.0,-0.3684210526315789,-0.05263157894736842,-0.7192982456140351,-0.30701754385964913,-0.9035087719298246,-0.6052631578947368,-0.9385964912280702,-0.8333333333333334,-0.5964912280701754,-0.7543859649122807,-0.47368421052631576,-1.0,-0.41228070175438597,-0.7105263157894737,-0.4649122807017544,-0.5964912280701754,-0.3508771929824561,-0.7807017543859649,-0.22807017543859648,-0.9912280701754386,-0.20175438596491227,-0.631578947368421,-0.2982456140350877,-0.5964912280701754,-0.13157894736842105,-0.7807017543859649,-0.02631578947368421,-0.9385964912280702,-0.017543859649122806,-0.6228070175438597,-0.11403508771929824,-0.5701754385964912,0.07894736842105263,-0.7543859649122807,0.13157894736842105,-0.9122807017543859,0.14035087719298245,-0.6754385964912281,0.07017543859649122,-0.5964912280701754
